
source3_weights_cluster,3305,74
source3_weights_clusterHCCS,2664,66
ILPIter,2309,42
ILPCS,2301,42
0

instance_CG_N7_K7_nzP0d2_p8_g1_l5_numa3.txt
Trivial,1174,1
cilk,2177,49
BSPg,1992,69
BSPgHCCS,1651,43
ETF,1609,65
BL-EST,2495,58
source3_weights_cluster,2103,64
source3_weights_clusterHCCS,1617,54
ILPIter,1476,54
ILPCS,1426,54
0

instance_kNN_N50_K4_nzP0d18_p8_g1_l5_numa2.txt
Trivial,3234,1
cilk,1890,44
BSPg,1128,6
BSPgHCCS,1051,6
ETF,2488,54
BL-EST,4439,135
source3_weights_cluster,1385,8
source3_weights_clusterHCCS,1204,8
ILPIter,992,6
ILPCS,974,6
0

instance_CG_N12_K10_nzP0d2_p8_g1_l5_numa2.txt
Trivial,3144,1
cilk,2958,101
BSPg,2396,82
BSPgHCCS,2128,54
ETF,3784,128
BL-EST,3366,127
source3_weights_cluster,2879,91
source3_weights_clusterHCCS,2324,80
ILPIter,2008,54
ILPCS,1980,54
0

instance_kNN_N50_K5_nzP0d16_p8_g1_l5_numa3.txt
Trivial,4232,1
cilk,4036,53
BSPg,2297,7
BSPgHCCS,2089,7
ETF,7080,104
BL-EST,9875,205
source3_weights_cluster,3159,10
source3_weights_clusterHCCS,2528,10
ILPIter,2023,7
ILPCS,1935,7
0

instance_CG_N6_K5_nzP0d5_p8_g1_l5_numa2.txt
Trivial,914,1
cilk,1069,42
BSPg,952,52
BSPgHCCS,797,33
ETF,1112,50
BL-EST,1358,52
source3_weights_cluster,1068,47
source3_weights_clusterHCCS,859,40
ILPIter,770,33
ILPCS,764,33
0

instance_spmv_N35_nzP0d18_p8_g1_l5_numa3.txt
Trivial,823,1
cilk,896,19
BSPg,374,3
BSPgHCCS,342,3
ETF,577,7
BL-EST,1120,26
source3_weights_cluster,316,2
source3_weights_clusterHCCS,289,2
ILPIter,237,2
0

instance_CG_N12_K6_nzP0d3_p8_g1_l5_numa4.txt
Trivial,2248,1
cilk,4893,63
BSPg,3852,52
BSPgHCCS,3143,35
ETF,3995,67
BL-EST,5601,99
source3_weights_cluster,4927,56
source3_weights_clusterHCCS,3228,49
ILPIter,2679,35
ILPCS,2598,35
0

instance_CG_N8_K3_nzP0d5_p8_g1_l5_numa2.txt
Trivial,881,1
cilk,810,31
BSPg,592,22
BSPgHCCS,547,16
ETF,872,36
BL-EST,1009,38
source3_weights_cluster,804,29
