Graph,Machine,Algorithm,TimeToCompute(ms),BspCost,CommCost,Supersteps,WorkCost,avg_wavefront_size,num_edges,num_vertices
bcsstk26,p8_g4_l20,GreedyRecomputerMask2,324,4262,1448,24,2814,11.791411,14207,1922
bcsstk26,p8_g4_l20,GreedyRecomputerMask4,505,4435,1672,33,2763,11.791411,14207,1922
bcsstk26,p8_g4_l20,GreedyBspHC,177,4724,2000,41,2724,11.791411,14207,1922
instance_CG_N120_K35_nzP0d11,p8_g4_l20,GreedyRecomputerMask0,9468,99464,61072,239,38392,230.751790,241842,96685
instance_CG_N120_K35_nzP0d11,p8_g4_l20,GreedyRecomputerMask1,12425,97608,58532,239,39076,230.751790,241842,96685
instance_CG_N120_K35_nzP0d11,p8_g4_l20,GreedyRecomputerMask3,15556,97050,57500,218,39550,230.751790,241842,96685
instance_CG_N120_K35_nzP0d11,p8_g4_l20,GreedyRecomputerMask7,24996,97050,57500,218,39550,230.751790,241842,96685
instance_CG_N120_K35_nzP0d11,p8_g4_l20,GreedyRecomputerMask2,13714,97978,58784,218,39194,230.751790,241842,96685
instance_CG_N120_K35_nzP0d11,p8_g4_l20,GreedyRecomputerMask4,16419,99460,61068,239,38392,230.751790,241842,96685
instance_CG_N120_K35_nzP0d11,p8_g4_l20,GreedyBspHC,8019,106134,67744,245,38390,230.751790,241842,96685
nasa2910,p8_g4_l20,GreedyRecomputerMask0,7871,34063,8764,159,25299,6.100629,85693,2910
nasa2910,p8_g4_l20,GreedyRecomputerMask1,8045,33789,8456,157,25333,6.100629,85693,2910
nasa2910,p8_g4_l20,GreedyRecomputerMask3,8343,33243,7968,132,25275,6.100629,85693,2910
nasa2910,p8_g4_l20,GreedyRecomputerMask7,9706,33174,7896,132,25278,6.100629,85693,2910
nasa2910,p8_g4_l20,GreedyRecomputerMask2,8252,33395,8192,129,25203,6.100629,85693,2910
nasa2910,p8_g4_l20,GreedyRecomputerMask4,9280,34019,8720,159,25299,6.100629,85693,2910
nasa2910,p8_g4_l20,GreedyBspHC,7621,37538,12124,213,25414,6.100629,85693,2910
gyro_m,p8_g4_l20,GreedyRecomputerMask0,3796,34784,12060,222,22724,18.647691,161535,17361
gyro_m,p8_g4_l20,GreedyRecomputerMask1,3963,34692,11920,222,22772,18.647691,161535,17361
gyro_m,p8_g4_l20,GreedyRecomputerMask3,4781,34272,11364,190,22908,18.647691,161535,17361
gyro_m,p8_g4_l20,GreedyRecomputerMask7,7820,34270,11380,191,22890,18.647691,161535,17361
gyro_m,p8_g4_l20,GreedyRecomputerMask2,5058,34358,11492,189,22866,18.647691,161535,17361
gyro_m,p8_g4_l20,GreedyRecomputerMask4,7043,34757,12000,221,22757,18.647691,161535,17361
gyro_m,p8_g4_l20,GreedyBspHC,3431,37172,14440,236,22732,18.647691,161535,17361
instance_kNN_N55_K14_nzP0d15,p8_g1_l20,GreedyRecomputerMask0,765,3590,1326,23,2264,247.892857,17244,6941
instance_kNN_N55_K14_nzP0d15,p8_g1_l20,GreedyRecomputerMask1,835,3570,1306,23,2264,247.892857,17244,6941
instance_kNN_N55_K14_nzP0d15,p8_g1_l20,GreedyRecomputerMask3,1113,3529,1241,21,2288,247.892857,17244,6941
instance_kNN_N55_K14_nzP0d15,p8_g1_l20,GreedyRecomputerMask7,1769,3529,1241,21,2288,247.892857,17244,6941
instance_kNN_N55_K14_nzP0d15,p8_g1_l20,GreedyRecomputerMask2,944,3556,1269,21,2287,247.892857,17244,6941
instance_kNN_N55_K14_nzP0d15,p8_g1_l20,GreedyRecomputerMask4,977,3590,1326,23,2264,247.892857,17244,6941
instance_kNN_N55_K14_nzP0d15,p8_g1_l20,GreedyBspHC,658,3727,1463,23,2264,247.892857,17244,6941
instance_exp_N30_K8_nzP0d15,p8_g1_l20,GreedyRecomputerMask0,132,858,442,14,416,87.187500,3024,1395
instance_exp_N30_K8_nzP0d15,p8_g1_l20,GreedyRecomputerMask1,144,849,433,14,416,87.187500,3024,1395
instance_exp_N30_K8_nzP0d15,p8_g1_l20,GreedyRecomputerMask3,193,824,385,12,439,87.187500,3024,1395
instance_exp_N30_K8_nzP0d15,p8_g1_l20,GreedyRecomputerMask7,307,824,385,12,439,87.187500,3024,1395
instance_exp_N30_K8_nzP0d15,p8_g1_l20,GreedyRecomputerMask2,184,837,398,12,439,87.187500,3024,1395
instance_exp_N30_K8_nzP0d15,p8_g1_l20,GreedyRecomputerMask4,170,858,442,14,416,87.187500,3024,1395
instance_exp_N30_K8_nzP0d15,p8_g1_l20,GreedyBspHC,115,881,465,14,416,87.187500,3024,1395
instance_kNN_N100_K50_nzP0d1,p8_g1_l20,GreedyRecomputerMask0,4780,26653,7376,72,19277,565.210000,151731,56521
instance_kNN_N100_K50_nzP0d1,p8_g1_l20,GreedyRecomputerMask1,5387,26595,7320,72,19275,565.210000,151731,56521
instance_kNN_N100_K50_nzP0d1,p8_g1_l20,GreedyRecomputerMask3,7984,26562,7240,70,19322,565.210000,151731,56521
instance_kNN_N100_K50_nzP0d1,p8_g1_l20,GreedyRecomputerMask7,13761,26562,7240,70,19322,565.210000,151731,56521
instance_kNN_N100_K50_nzP0d1,p8_g1_l20,GreedyRecomputerMask2,7578,26626,7302,70,19324,565.210000,151731,56521
instance_kNN_N100_K50_nzP0d1,p8_g1_l20,GreedyRecomputerMask4,8855,26653,7376,72,19277,565.210000,151731,56521
instance_kNN_N100_K50_nzP0d1,p8_g1_l20,GreedyBspHC,3867,27260,7985,72,19275,565.210000,151731,56521
msc10848,p8_g1_l20,GreedyRecomputerMask0,3323,100883,3677,42,97206,18.386441,609465,10848
msc10848,p8_g1_l20,GreedyRecomputerMask1,4813,100725,3474,42,97251,18.386441,609465,10848
msc10848,p8_g1_l20,GreedyRecomputerMask3,6531,100602,3396,37,97206,18.386441,609465,10848
msc10848,p8_g1_l20,GreedyRecomputerMask7,16874,100602,3396,37,97206,18.386441,609465,10848
msc10848,p8_g1_l20,GreedyRecomputerMask2,5620,100657,3586,37,97071,18.386441,609465,10848
msc10848,p8_g1_l20,GreedyRecomputerMask4,10440,100883,3677,42,97206,18.386441,609465,10848
msc10848,p8_g1_l20,GreedyBspHC,1272,102342,5087,45,97255,18.386441,609465,10848
plants.psdd,p8_g1_l20,GreedyRecomputerMask0,3949,11842,3852,13,7990,3341.473684,167486,63488
plants.psdd,p8_g1_l20,GreedyRecomputerMask1,5024,11770,3783,13,7987,3341.473684,167486,63488
plants.psdd,p8_g1_l20,GreedyRecomputerMask3,6136,11770,3783,13,7987,3341.473684,167486,63488
plants.psdd,p8_g1_l20,GreedyRecomputerMask7,10474,11770,3783,13,7987,3341.473684,167486,63488
plants.psdd,p8_g1_l20,GreedyRecomputerMask2,5362,11842,3852,13,7990,3341.473684,167486,63488
plants.psdd,p8_g1_l20,GreedyRecomputerMask4,8565,11842,3852,13,7990,3341.473684,167486,63488
plants.psdd,p8_g1_l20,GreedyBspHC,3130,11945,3958,13,7987,3341.473684,167486,63488
cvxbqp1,p8_g1_l20,GreedyRecomputerMask0,3253,23106,4287,12,18819,2083.333333,149984,50000
cvxbqp1,p8_g1_l20,GreedyRecomputerMask1,16214,22592,3773,12,18819,2083.333333,149984,50000
cvxbqp1,p8_g1_l20,GreedyRecomputerMask3,18166,22564,3715,9,18849,2083.333333,149984,50000
cvxbqp1,p8_g1_l20,GreedyRecomputerMask7,24967,22564,3715,9,18849,2083.333333,149984,50000
cvxbqp1,p8_g1_l20,GreedyRecomputerMask2,5398,23086,4235,9,18851,2083.333333,149984,50000
cvxbqp1,p8_g1_l20,GreedyRecomputerMask4,5449,23106,4287,12,18819,2083.333333,149984,50000
cvxbqp1,p8_g1_l20,GreedyBspHC,2509,23172,4353,12,18819,2083.333333,149984,50000
asia.uai.psdd,p8_g1_l20,GreedyRecomputerMask0,3,102,89,5,13,8.600000,62,43
asia.uai.psdd,p8_g1_l20,GreedyRecomputerMask1,3,102,92,5,10,8.600000,62,43
asia.uai.psdd,p8_g1_l20,GreedyRecomputerMask3,4,43,0,1,43,8.600000,62,43
asia.uai.psdd,p8_g1_l20,GreedyRecomputerMask7,7,43,0,1,43,8.600000,62,43
asia.uai.psdd,p8_g1_l20,GreedyRecomputerMask2,4,43,0,1,43,8.600000,62,43
asia.uai.psdd,p8_g1_l20,GreedyRecomputerMask4,7,86,69,4,17,8.600000,62,43
asia.uai.psdd,p8_g1_l20,GreedyBspHC,2,103,93,5,10,8.600000,62,43
2cubes_sphere,p8_g1_l20,GreedyRecomputerMask0,904905,364932,188771,7700,176161,7.083473,772886,101492
2cubes_sphere,p8_g1_l20,GreedyRecomputerMask1,919806,364289,188136,7698,176153,7.083473,772886,101492
2cubes_sphere,p8_g1_l20,GreedyRecomputerMask3,928792,314901,117207,3679,197694,7.083473,772886,101492
2cubes_sphere,p8_g1_l20,GreedyRecomputerMask7,980501,313860,116349,3699,197511,7.083473,772886,101492
2cubes_sphere,p8_g1_l20,GreedyRecomputerMask2,915997,316190,118147,3633,198043,7.083473,772886,101492
2cubes_sphere,p8_g1_l20,GreedyRecomputerMask4,916264,364825,188646,7694,176179,7.083473,772886,101492
2cubes_sphere,p8_g1_l20,GreedyBspHC,891297,385382,209173,7981,176209,7.083473,772886,101492
instance_CG_N21_K5_nzP0d3,p8_g1_l20,GreedyRecomputerMask0,203,1722,979,32,743,32.000000,3996,1888
instance_CG_N21_K5_nzP0d3,p8_g1_l20,GreedyRecomputerMask1,215,1719,976,32,743,32.000000,3996,1888
instance_CG_N21_K5_nzP0d3,p8_g1_l20,GreedyRecomputerMask3,315,1523,727,18,796,32.000000,3996,1888
instance_CG_N21_K5_nzP0d3,p8_g1_l20,GreedyRecomputerMask7,480,1523,727,18,796,32.000000,3996,1888
instance_CG_N21_K5_nzP0d3,p8_g1_l20,GreedyRecomputerMask2,302,1546,749,18,797,32.000000,3996,1888
instance_CG_N21_K5_nzP0d3,p8_g1_l20,GreedyRecomputerMask4,249,1722,979,32,743,32.000000,3996,1888
instance_CG_N21_K5_nzP0d3,p8_g1_l20,GreedyBspHC,180,1771,1028,34,743,32.000000,3996,1888
msnbc-yitao-d.psdd,p8_g1_l20,GreedyRecomputerMask0,355,1097,562,6,535,848.000000,6908,4240
msnbc-yitao-d.psdd,p8_g1_l20,GreedyRecomputerMask1,352,1097,562,6,535,848.000000,6908,4240
msnbc-yitao-d.psdd,p8_g1_l20,GreedyRecomputerMask3,478,1077,352,5,725,848.000000,6908,4240
msnbc-yitao-d.psdd,p8_g1_l20,GreedyRecomputerMask7,847,1077,352,5,725,848.000000,6908,4240
msnbc-yitao-d.psdd,p8_g1_l20,GreedyRecomputerMask2,470,1079,354,5,725,848.000000,6908,4240
msnbc-yitao-d.psdd,p8_g1_l20,GreedyRecomputerMask4,478,1097,562,6,535,848.000000,6908,4240
msnbc-yitao-d.psdd,p8_g1_l20,GreedyBspHC,305,1100,565,6,535,848.000000,6908,4240
smt,p8_g1_l20,GreedyRecomputerMask0,58410,460817,26969,746,433848,5.519536,1863737,25710
smt,p8_g1_l20,GreedyRecomputerMask1,62132,460625,26774,746,433851,5.519536,1863737,25710
smt,p8_g1_l20,GreedyRecomputerMask3,74205,457179,24557,617,432622,5.519536,1863737,25710
smt,p8_g1_l20,GreedyRecomputerMask7,115500,457113,24501,617,432612,5.519536,1863737,25710
smt,p8_g1_l20,GreedyRecomputerMask2,69825,457050,24645,608,432405,5.519536,1863737,25710
smt,p8_g1_l20,GreedyRecomputerMask4,84759,460591,26742,739,433849,5.519536,1863737,25710
smt,p8_g1_l20,GreedyBspHC,51064,474732,40329,855,434403,5.519536,1863737,25710
c20ng.psdd,p8_g1_l20,GreedyRecomputerMask0,2122,5305,2063,14,3242,626.731707,56622,25696
c20ng.psdd,p8_g1_l20,GreedyRecomputerMask1,2341,5302,2061,14,3241,626.731707,56622,25696
c20ng.psdd,p8_g1_l20,GreedyRecomputerMask3,3132,5281,2020,11,3261,626.731707,56622,25696
c20ng.psdd,p8_g1_l20,GreedyRecomputerMask7,5846,5280,2019,11,3261,626.731707,56622,25696
c20ng.psdd,p8_g1_l20,GreedyRecomputerMask2,2987,5284,2022,11,3262,626.731707,56622,25696
c20ng.psdd,p8_g1_l20,GreedyRecomputerMask4,4003,5305,2063,14,3242,626.731707,56622,25696
c20ng.psdd,p8_g1_l20,GreedyBspHC,1784,5416,2175,14,3241,626.731707,56622,25696
instance_hpcg,p8_g1_l20,GreedyRecomputerMask0,16681,194532,151052,6253,43480,8.626276,193610,72685
instance_hpcg,p8_g1_l20,GreedyRecomputerMask1,22232,194529,151072,6253,43457,8.626276,193610,72685
instance_hpcg,p8_g1_l20,GreedyRecomputerMask3,27310,158681,5563,165,153118,8.626276,193610,72685
instance_hpcg,p8_g1_l20,GreedyRecomputerMask7,45628,158766,5538,165,153228,8.626276,193610,72685
instance_hpcg,p8_g1_l20,GreedyRecomputerMask2,25796,159980,6760,161,153220,8.626276,193610,72685
instance_hpcg,p8_g1_l20,GreedyRecomputerMask4,25544,194519,151039,6253,43480,8.626276,193610,72685
instance_hpcg,p8_g1_l20,GreedyBspHC,15185,194582,151123,6256,43459,8.626276,193610,72685
instance_CG_N17_K8_nzP0d25,p8_g1_l20,GreedyRecomputerMask0,281,2271,1408,50,863,20.800000,4134,1976
instance_CG_N17_K8_nzP0d25,p8_g1_l20,GreedyRecomputerMask1,286,2270,1407,50,863,20.800000,4134,1976
instance_CG_N17_K8_nzP0d25,p8_g1_l20,GreedyRecomputerMask3,435,1953,1021,27,932,20.800000,4134,1976
instance_CG_N17_K8_nzP0d25,p8_g1_l20,GreedyRecomputerMask7,660,1953,1021,27,932,20.800000,4134,1976
instance_CG_N17_K8_nzP0d25,p8_g1_l20,GreedyRecomputerMask2,423,1967,1028,27,939,20.800000,4134,1976
instance_CG_N17_K8_nzP0d25,p8_g1_l20,GreedyRecomputerMask4,382,2261,1392,49,869,20.800000,4134,1976
instance_CG_N17_K8_nzP0d25,p8_g1_l20,GreedyBspHC,253,2310,1447,55,863,20.800000,4134,1976
kdd-6k.psdd,p8_g1_l20,GreedyRecomputerMask0,257,800,456,11,344,134.300000,6527,2686
kdd-6k.psdd,p8_g1_l20,GreedyRecomputerMask1,274,799,455,11,344,134.300000,6527,2686
kdd-6k.psdd,p8_g1_l20,GreedyRecomputerMask3,361,779,371,9,408,134.300000,6527,2686
kdd-6k.psdd,p8_g1_l20,GreedyRecomputerMask7,581,779,371,9,408,134.300000,6527,2686
kdd-6k.psdd,p8_g1_l20,GreedyRecomputerMask2,346,789,380,9,409,134.300000,6527,2686
kdd-6k.psdd,p8_g1_l20,GreedyRecomputerMask4,334,800,456,11,344,134.300000,6527,2686
kdd-6k.psdd,p8_g1_l20,GreedyBspHC,225,854,510,11,344,134.300000,6527,2686
instance_spmv_N300_nzP0d3,p8_g1_l20,GreedyRecomputerMask0,4146,16756,3257,3,13499,27150.000000,80550,54300
instance_spmv_N300_nzP0d3,p8_g1_l20,GreedyRecomputerMask1,4182,16756,3257,3,13499,27150.000000,80550,54300
instance_spmv_N300_nzP0d3,p8_g1_l20,GreedyRecomputerMask3,5360,16736,2971,2,13765,27150.000000,80550,54300
instance_spmv_N300_nzP0d3,p8_g1_l20,GreedyRecomputerMask7,8527,16736,2971,2,13765,27150.000000,80550,54300
instance_spmv_N300_nzP0d3,p8_g1_l20,GreedyRecomputerMask2,5258,16736,2971,2,13765,27150.000000,80550,54300
instance_spmv_N300_nzP0d3,p8_g1_l20,GreedyRecomputerMask4,6029,16756,3257,3,13499,27150.000000,80550,54300
instance_spmv_N300_nzP0d3,p8_g1_l20,GreedyBspHC,3546,16777,3278,3,13499,27150.000000,80550,54300
instance_exp_N70_K5_nzP0d18,p8_g1_l20,GreedyRecomputerMask0,407,2707,961,9,1746,555.000000,12825,5550
instance_exp_N70_K5_nzP0d18,p8_g1_l20,GreedyRecomputerMask1,486,2692,946,9,1746,555.000000,12825,5550
instance_exp_N70_K5_nzP0d18,p8_g1_l20,GreedyRecomputerMask3,750,2672,871,8,1801,555.000000,12825,5550
instance_exp_N70_K5_nzP0d18,p8_g1_l20,GreedyRecomputerMask7,1300,2672,871,8,1801,555.000000,12825,5550
instance_exp_N70_K5_nzP0d18,p8_g1_l20,GreedyRecomputerMask2,657,2699,899,8,1800,555.000000,12825,5550
instance_exp_N70_K5_nzP0d18,p8_g1_l20,GreedyRecomputerMask4,798,2707,961,9,1746,555.000000,12825,5550
instance_exp_N70_K5_nzP0d18,p8_g1_l20,GreedyBspHC,318,2732,986,9,1746,555.000000,12825,5550
asia-bdd.psdd,p8_g1_l20,GreedyRecomputerMask0,4,129,114,6,15,7.142857,104,50
asia-bdd.psdd,p8_g1_l20,GreedyRecomputerMask1,4,129,115,6,14,7.142857,104,50
asia-bdd.psdd,p8_g1_l20,GreedyRecomputerMask3,5,50,0,1,50,7.142857,104,50
asia-bdd.psdd,p8_g1_l20,GreedyRecomputerMask7,8,50,0,1,50,7.142857,104,50
asia-bdd.psdd,p8_g1_l20,GreedyRecomputerMask2,5,50,0,1,50,7.142857,104,50
asia-bdd.psdd,p8_g1_l20,GreedyRecomputerMask4,7,129,114,6,15,7.142857,104,50
asia-bdd.psdd,p8_g1_l20,GreedyBspHC,3,135,121,6,14,7.142857,104,50
instance_CG_N12_K10_nzP0d2,p8_g1_l20,GreedyRecomputerMask0,78,2295,1589,61,706,12.831933,3089,1527
instance_CG_N12_K10_nzP0d2,p8_g1_l20,GreedyRecomputerMask1,85,2293,1587,61,706,12.831933,3089,1527
instance_CG_N12_K10_nzP0d2,p8_g1_l20,GreedyRecomputerMask3,180,1767,846,22,921,12.831933,3089,1527
instance_CG_N12_K10_nzP0d2,p8_g1_l20,GreedyRecomputerMask7,315,1767,846,22,921,12.831933,3089,1527
instance_CG_N12_K10_nzP0d2,p8_g1_l20,GreedyRecomputerMask2,168,1782,855,22,927,12.831933,3089,1527
instance_CG_N12_K10_nzP0d2,p8_g1_l20,GreedyRecomputerMask4,113,2295,1589,61,706,12.831933,3089,1527
instance_CG_N12_K10_nzP0d2,p8_g1_l20,GreedyBspHC,63,2354,1648,62,706,12.831933,3089,1527
instance_bicgstab_gyro_m,p8_g1_l20,GreedyRecomputerMask0,780503,113110,73370,3173,39740,4.970294,80373,50195
instance_bicgstab_gyro_m,p8_g1_l20,GreedyRecomputerMask1,783573,112823,73083,3173,39740,4.970294,80373,50195
instance_bicgstab_gyro_m,p8_g1_l20,GreedyRecomputerMask3,1282991,72052,12309,251,59743,4.970294,80373,50195
instance_bicgstab_gyro_m,p8_g1_l20,GreedyRecomputerMask7,1268439,72227,12484,251,59743,4.970294,80373,50195
instance_bicgstab_gyro_m,p8_g1_l20,GreedyRecomputerMask2,785360,74945,15649,265,59296,4.970294,80373,50195
instance_bicgstab_gyro_m,p8_g1_l20,GreedyRecomputerMask4,786380,111184,71444,3173,39740,4.970294,80373,50195
instance_bicgstab_gyro_m,p8_g1_l20,GreedyBspHC,781255,127632,87892,4055,39740,4.970294,80373,50195
instance_CG_N24_K22_nzP0d2,p8_g1_l20,GreedyRecomputerMask0,390,7559,4352,141,3207,28.072243,16145,7383
instance_CG_N24_K22_nzP0d2,p8_g1_l20,GreedyRecomputerMask1,425,7557,4350,141,3207,28.072243,16145,7383
instance_CG_N24_K22_nzP0d2,p8_g1_l20,GreedyRecomputerMask3,857,6531,3134,72,3397,28.072243,16145,7383
instance_CG_N24_K22_nzP0d2,p8_g1_l20,GreedyRecomputerMask7,1485,6526,3129,72,3397,28.072243,16145,7383
instance_CG_N24_K22_nzP0d2,p8_g1_l20,GreedyRecomputerMask2,809,6557,3145,72,3412,28.072243,16145,7383
instance_CG_N24_K22_nzP0d2,p8_g1_l20,GreedyRecomputerMask4,794,7536,4323,140,3213,28.072243,16145,7383
instance_CG_N24_K22_nzP0d2,p8_g1_l20,GreedyBspHC,302,7899,4692,151,3207,28.072243,16145,7383
instance_exp_N30_K10_nzP0d18,p8_g1_l20,GreedyRecomputerMask0,186,1153,555,16,598,97.500000,4443,1950
instance_exp_N30_K10_nzP0d18,p8_g1_l20,GreedyRecomputerMask1,202,1144,546,16,598,97.500000,4443,1950
instance_exp_N30_K10_nzP0d18,p8_g1_l20,GreedyRecomputerMask3,267,1117,493,14,624,97.500000,4443,1950
instance_exp_N30_K10_nzP0d18,p8_g1_l20,GreedyRecomputerMask7,436,1117,493,14,624,97.500000,4443,1950
instance_exp_N30_K10_nzP0d18,p8_g1_l20,GreedyRecomputerMask2,258,1132,509,14,623,97.500000,4443,1950
instance_exp_N30_K10_nzP0d18,p8_g1_l20,GreedyRecomputerMask4,236,1153,555,16,598,97.500000,4443,1950
instance_exp_N30_K10_nzP0d18,p8_g1_l20,GreedyBspHC,157,1189,591,16,598,97.500000,4443,1950
msnbc-yitao-b.psdd,p8_g1_l20,GreedyRecomputerMask0,544,1560,732,6,828,1318.000000,8870,6590
msnbc-yitao-b.psdd,p8_g1_l20,GreedyRecomputerMask1,547,1560,732,6,828,1318.000000,8870,6590
msnbc-yitao-b.psdd,p8_g1_l20,GreedyRecomputerMask3,724,1548,405,5,1143,1318.000000,8870,6590
msnbc-yitao-b.psdd,p8_g1_l20,GreedyRecomputerMask7,1279,1548,405,5,1143,1318.000000,8870,6590
msnbc-yitao-b.psdd,p8_g1_l20,GreedyRecomputerMask2,728,1548,405,5,1143,1318.000000,8870,6590
msnbc-yitao-b.psdd,p8_g1_l20,GreedyRecomputerMask4,743,1560,732,6,828,1318.000000,8870,6590
msnbc-yitao-b.psdd,p8_g1_l20,GreedyBspHC,506,1565,737,6,828,1318.000000,8870,6590
nltcs.psdd,p8_g1_l20,GreedyRecomputerMask0,287,1169,578,7,591,584.500000,10592,4676
nltcs.psdd,p8_g1_l20,GreedyRecomputerMask1,326,1158,567,7,591,584.500000,10592,4676
nltcs.psdd,p8_g1_l20,GreedyRecomputerMask3,451,1118,509,5,609,584.500000,10592,4676
nltcs.psdd,p8_g1_l20,GreedyRecomputerMask7,859,1118,509,5,609,584.500000,10592,4676
nltcs.psdd,p8_g1_l20,GreedyRecomputerMask2,372,1136,527,5,609,584.500000,10592,4676
nltcs.psdd,p8_g1_l20,GreedyRecomputerMask4,424,1169,578,7,591,584.500000,10592,4676
nltcs.psdd,p8_g1_l20,GreedyBspHC,236,1187,596,7,591,584.500000,10592,4676
bodyy4,p8_g1_l20,GreedyRecomputerMask0,1124,10903,3578,106,7325,25.209770,52196,17546
bodyy4,p8_g1_l20,GreedyRecomputerMask1,1209,10901,3576,106,7325,25.209770,52196,17546
bodyy4,p8_g1_l20,GreedyRecomputerMask3,1684,10598,3051,80,7547,25.209770,52196,17546
bodyy4,p8_g1_l20,GreedyRecomputerMask7,3239,10598,3051,80,7547,25.209770,52196,17546
bodyy4,p8_g1_l20,GreedyRecomputerMask2,1656,10601,3054,80,7547,25.209770,52196,17546
bodyy4,p8_g1_l20,GreedyRecomputerMask4,2771,10815,3456,100,7359,25.209770,52196,17546
bodyy4,p8_g1_l20,GreedyBspHC,963,11404,4079,108,7325,25.209770,52196,17546
msnbc-yitao-a.psdd,p8_g1_l20,GreedyRecomputerMask0,540,1579,739,6,840,1336.400000,8926,6682
msnbc-yitao-a.psdd,p8_g1_l20,GreedyRecomputerMask1,583,1577,737,6,840,1336.400000,8926,6682
msnbc-yitao-a.psdd,p8_g1_l20,GreedyRecomputerMask3,667,1569,412,5,1157,1336.400000,8926,6682
msnbc-yitao-a.psdd,p8_g1_l20,GreedyRecomputerMask7,1043,1569,412,5,1157,1336.400000,8926,6682
msnbc-yitao-a.psdd,p8_g1_l20,GreedyRecomputerMask2,660,1569,412,5,1157,1336.400000,8926,6682
msnbc-yitao-a.psdd,p8_g1_l20,GreedyRecomputerMask4,740,1579,739,6,840,1336.400000,8926,6682
msnbc-yitao-a.psdd,p8_g1_l20,GreedyBspHC,473,1582,742,6,840,1336.400000,8926,6682
simple2.2.psdd,p8_g1_l20,GreedyRecomputerMask0,0,4,0,1,4,7.000000,3,7
simple2.2.psdd,p8_g1_l20,GreedyRecomputerMask1,0,24,22,2,2,7.000000,3,7
simple2.2.psdd,p8_g1_l20,GreedyRecomputerMask3,0,4,0,1,4,7.000000,3,7
simple2.2.psdd,p8_g1_l20,GreedyRecomputerMask7,0,4,0,1,4,7.000000,3,7
simple2.2.psdd,p8_g1_l20,GreedyRecomputerMask2,0,4,0,1,4,7.000000,3,7
simple2.2.psdd,p8_g1_l20,GreedyRecomputerMask4,0,4,0,1,4,7.000000,3,7
simple2.2.psdd,p8_g1_l20,GreedyBspHC,0,24,22,2,2,7.000000,3,7
simple2.3.psdd,p8_g1_l20,GreedyRecomputerMask0,0,4,0,1,4,7.000000,3,7
simple2.3.psdd,p8_g1_l20,GreedyRecomputerMask1,0,24,22,2,2,7.000000,3,7
simple2.3.psdd,p8_g1_l20,GreedyRecomputerMask3,0,4,0,1,4,7.000000,3,7
simple2.3.psdd,p8_g1_l20,GreedyRecomputerMask7,1,4,0,1,4,7.000000,3,7
simple2.3.psdd,p8_g1_l20,GreedyRecomputerMask2,0,4,0,1,4,7.000000,3,7
simple2.3.psdd,p8_g1_l20,GreedyRecomputerMask4,0,4,0,1,4,7.000000,3,7
simple2.3.psdd,p8_g1_l20,GreedyBspHC,0,24,22,2,2,7.000000,3,7
bcsstk38,p8_g1_l20,GreedyRecomputerMask0,10081,73344,9673,331,63671,3.681027,173714,8032
bcsstk38,p8_g1_l20,GreedyRecomputerMask1,10429,73274,9605,330,63669,3.681027,173714,8032
bcsstk38,p8_g1_l20,GreedyRecomputerMask3,11339,71199,7637,209,63562,3.681027,173714,8032
bcsstk38,p8_g1_l20,GreedyRecomputerMask7,15477,71084,7537,209,63547,3.681027,173714,8032
bcsstk38,p8_g1_l20,GreedyRecomputerMask2,11272,71217,7665,208,63552,3.681027,173714,8032
bcsstk38,p8_g1_l20,GreedyRecomputerMask4,13058,73336,9664,331,63672,3.681027,173714,8032
bcsstk38,p8_g1_l20,GreedyBspHC,9594,75611,11845,415,63766,3.681027,173714,8032
bnetflix.psdd,p8_g1_l20,GreedyRecomputerMask0,1244,3173,1230,12,1943,730.476190,40736,15340
bnetflix.psdd,p8_g1_l20,GreedyRecomputerMask1,1347,3165,1226,12,1939,730.476190,40736,15340
bnetflix.psdd,p8_g1_l20,GreedyRecomputerMask3,1596,3146,1205,11,1941,730.476190,40736,15340
bnetflix.psdd,p8_g1_l20,GreedyRecomputerMask7,2604,3146,1205,11,1941,730.476190,40736,15340
bnetflix.psdd,p8_g1_l20,GreedyRecomputerMask2,1558,3154,1210,11,1944,730.476190,40736,15340
bnetflix.psdd,p8_g1_l20,GreedyRecomputerMask4,2294,3173,1230,12,1943,730.476190,40736,15340
bnetflix.psdd,p8_g1_l20,GreedyBspHC,1045,3321,1382,12,1939,730.476190,40736,15340
cr52.psdd,p8_g1_l20,GreedyRecomputerMask0,1662,4640,1816,15,2824,543.780488,46968,22295
cr52.psdd,p8_g1_l20,GreedyRecomputerMask1,1824,4640,1824,15,2816,543.780488,46968,22295
cr52.psdd,p8_g1_l20,GreedyRecomputerMask3,2481,4588,1760,11,2828,543.780488,46968,22295
cr52.psdd,p8_g1_l20,GreedyRecomputerMask7,4725,4588,1760,11,2828,543.780488,46968,22295
cr52.psdd,p8_g1_l20,GreedyRecomputerMask2,2379,4584,1748,11,2836,543.780488,46968,22295
cr52.psdd,p8_g1_l20,GreedyRecomputerMask4,3271,4627,1801,14,2826,543.780488,46968,22295
cr52.psdd,p8_g1_l20,GreedyBspHC,1389,4747,1931,15,2816,543.780488,46968,22295
bcsstk23,p8_g1_l20,GreedyRecomputerMask0,312,4829,1774,55,3055,25.274194,21022,3134
bcsstk23,p8_g1_l20,GreedyRecomputerMask1,341,4826,1771,55,3055,25.274194,21022,3134
